Country,League,home_team,away_team,home_score,away_score,season_year,first_half,second_half,home_team_goals_current_time,home_team_goals,home_team_goals_assist,away_team_goals_current_time,away_team_goals,away_team_goals_assist,home_team_yellow_card_why,away_team_yellow_card_why,home_team_red_card_why,away_team_red_card_why,home_team_substitutions_current_time,home_team_substitutions,home_team_substitutions_with,away_team_substitutions_current_time,away_team_substitutions,away_team_substitutions_with,expected_goals_xg_home,expected_goals_xg_away,Ball_Possession_Home,Ball_Possession_Away,Shots_on_Goal_Home,Shots_on_Goal_Away,Offsides_Home,Offsides_Away,Goalkeeper_Saves_Home,Goalkeeper_Saves_Away,Fouls_Home,Fouls_Away,Red_Cards_Home,Red_Cards_Away,Yellow_Cards_Home,Yellow_Cards_Away,Total_Passes_Home,Total_Passes_Away,resultado,diferencia_goles,total_goles,Mayor_Posesion,equipo_mas_amarillas,equipo_recibe_mas_tiros,portero_mas_paradas,minuto_gol_home,minuto_gol_away,equipo_marco_primero,equipo_ganador,anoto_primero_y_gano,save_ratio_home,save_ratio_away,equipo_mas_faltas,mas_faltas_perdio,gana_quien_mas_amarillas
France,Ligue-1,Angers,Bordeaux,0,2,2020/2021,0 - 2,0 - 0,,,,"[""25'"", ""27'""]","['Maja J.', 'Basic T.']","['(Koscielny L.)', '(Hwang Ui-Jo)']",['(Roughing)'],"['(Tripping)', '(Tripping)', '(Tripping)']",,,"[""66'"", ""66'"", ""80'"", ""81'"", ""90+1'""]","['Bahoken S.', 'Capelle P.', 'Bobichon A.', 'Cho M.', 'Coulibaly L.']","['Kanga W.', 'El Melali F.', 'Mangani T.', 'Thioub S.', 'Fulgini A.']","[""66'"", ""78'"", ""78'"", ""90+1'""]","['Briand J.', 'Kalu S.', 'Pardo R.', 'Poundje M.']","['Maja J.', 'Hwang Ui-Jo', 'de Preville N.', 'Oudin R.']",0.9750000000000001,1.12,57.0,43.0,2.0,7.0,1.0,1.0,5.0,2.0,12.0,19.0,0.0,0.0,1.0,3.0,538.0,411.0,visitante,2,2,local,visitante,local,local,,25.0,away,away,1,0.7142857142857143,1.0,away,0,True
France,Ligue-1,Metz,Monaco,0,1,2020/2021,0 - 1,0 - 0,,,,"[""22'""]",['Badiashile B.'],['-'],,"['(Holding)', '(Roughing)', '(Tripping)', '(Tripping)']",,['(Roughing)'],"[""59'"", ""70'"", ""70'"", ""79'""]","['Diallo H.', 'Yade P.', 'Ambrose T.', 'Sabaly C.']","['Angban V.', 'Nguette O.', 'Niane I.', 'Boulaya F.']","[""16'"", ""59'"", ""75'"", ""76'"", ""76'""]","['Diop S.', 'Aholou J.', 'Maripan G.', 'Jovetic S.', 'Geubbels W.']","['Golovin A.', 'Onyekuru H.', 'Tchouameni A.', 'Ben Yedder W.', 'Martins G.']",0.885,1.68,55.0,45.0,4.0,2.0,0.0,4.0,1.0,4.0,14.0,20.0,0.0,1.0,0.0,5.0,471.0,404.0,visitante,1,1,local,visitante,visitante,visitante,,22.0,away,away,1,0.5,1.0,away,0,True
France,Ligue-1,"Nantes
2",Nimes,2,1,2020/2021,2 - 0,0 - 1,"[""11'"", ""27'""]","['Andrei Girotto', 'Louza I.']","['(Coco M.)', '(Penalty)']","[""57'""]",['Ferhat Z.'],['(Martinez P.)'],"['(Tripping)', '(Delay of game)']","['(Roughing)', '(Tripping)']","['(Tripping)', '(Tripping)']",,"[""56'"", ""76'"", ""76'"", ""90'""]","['Abeid M.', 'Bamba K.', 'Emond R.', 'Castelletto J.']","['Kolo Muani R.', 'Coco M.', 'Blas L.', 'Simon M.']","[""46'"", ""80'"", ""89'""]","['Kone M.', 'Duljevic H.', 'Sarr S.']","['Benrahou Y.', 'Philippoteaux R.', 'Martinez P.']",1.43,1.12,34.0,66.0,5.0,9.0,2.0,1.0,8.0,3.0,16.0,9.0,2.0,0.0,3.0,2.0,275.0,524.0,local,1,3,visitante,local,local,local,11.0,57.0,home,home,1,0.8888888888888888,0.6,home,0,True
France,Ligue-1,St Etienne,Lorient,2,0,2020/2021,1 - 0,1 - 0,"[""19'"", ""51'""]","['Hamouma R.', 'Hamouma R.']","['(Nordin A.)', '(Nordin A.)']",,,,"['(Foul)', '(Tripping)']",['(Foul)'],,,"[""71'"", ""71'"", ""72'"", ""82'"", ""90+1'""]","[""M'Vila Y."", 'Rivera M.', 'Monnet-Paquet K.', 'Krasso J.', 'Diousse A.']","['Bouanga D.', 'Neyou Y.', 'Hamouma R.', 'Nordin A.', 'Macon Y.']","[""58'"", ""58'"", ""74'"", ""86'""]","['Bozok U.', 'Hamel P.', 'Diarra S.', 'Marveaux S.']","['Grbic A.', 'Le Fee E.', 'Wissa Y.', 'Lemoine F.']",1.49,0.77,52.0,48.0,5.0,1.0,0.0,1.0,1.0,3.0,14.0,23.0,0.0,0.0,2.0,1.0,431.0,378.0,local,2,2,local,local,visitante,visitante,19.0,,home,home,1,1.0,0.6,away,1,True
France,Ligue-1,Reims,Lille,0,1,2020/2021,0 - 1,0 - 0,,,,"[""32'""]",['Bamba J.'],['(Yilmaz B.)'],"['(Tripping)', '(Tripping)', '(Unsportsmanlike conduct)', '(Not on pitch)']",['(Roughing)'],,,"[""31'"", ""60'"", ""60'"", ""76'"", ""76'""]","['Berisha V.', 'Donis A.', 'Zeneli A.', 'Sierhuis K.', 'Hornby F.']","['Munetsi M.', 'Cafaro M.', 'Kutesa D.', 'Cassama M.', 'Toure E. B.']","[""69'"", ""79'"", ""79'"", ""87'""]","['Luiz Araujo', 'Weah T.', 'Yazici Y.', 'Pied J.']","['David J.', 'Yilmaz B.', 'Ikone J.', 'Celik Z.']",1.5499999999999998,1.295,50.0,50.0,0.0,3.0,2.0,2.0,2.0,0.0,20.0,11.0,0.0,0.0,4.0,1.0,535.0,532.0,visitante,1,1,empate,local,local,local,,32.0,away,away,1,0.6666666666666666,,home,1,False
France,Ligue-1,Strasbourg,Nice,0,2,2020/2021,0 - 1,0 - 1,,,,"[""37'"", ""59'""]","['Dolberg K.', 'Dolberg K.']","['(Penalty)', '-']","['(Tripping)', '(Tripping)']","['(Foul)', '(Tripping)', '(Roughing)', '(Roughing)', '(Roughing)', '(Roughing)']",,,"[""46'"", ""63'"", ""64'"", ""64'"", ""83'""]","['Waris M.', 'Saadi I.', 'Zohi K.', 'Caci A.', 'Lienard D.']","['Kone L.', 'Thomasson A.', 'Chahiri M.', 'Carole L.', 'Bellegarde J.']","[""62'"", ""78'"", ""90'""]","['Rony Lopes', 'Trouillet A.', 'Ndoye D.']","['Sylvestre E.', 'Thuram K.', 'Dolberg K.']",1.27,1.27,44.0,56.0,0.0,2.0,1.0,1.0,0.0,0.0,14.0,11.0,0.0,0.0,2.0,6.0,446.0,570.0,visitante,2,2,visitante,visitante,local,igual,,37.0,away,away,1,0.0,,home,1,True
France,Ligue-1,Rennes,Montpellier,2,1,2020/2021,1 - 0,1 - 1,"[""22'"", ""77'""]","['Le Tallec D.', 'Camavinga E.']","['(Own goal)', '(Maouassa F.)']","[""90+1'""]",['Laborde G.'],['(Oyongo A.)'],"['(Roughing)', '(Foul)', '(Foul)']","['(Tripping)', '(Tripping)', '(Not on pitch)']",['(Tripping)'],['(Roughing)'],"[""65'"", ""72'"", ""87'"", ""87'""]","['Guirassy S.', 'Martin J.', 'Gboho Y.', 'Del Castillo R.']","['Hunou A.', 'Bourigeaud B.', 'Camavinga E.', 'Raphinha']","[""62'"", ""63'"", ""88'"", ""88'"", ""88'""]","['Oyongo A.', 'Sambia J.', 'Dolly K.', 'Benchama S.', 'Skuletic P.']","['Ristic M.', 'Ferri J.', 'Savanier T.', 'Mendes P.', 'Souquet A.']",1.435,0.91,67.0,33.0,7.0,3.0,1.0,0.0,2.0,5.0,18.0,16.0,1.0,1.0,3.0,2.0,607.0,290.0,local,1,3,local,local,visitante,visitante,22.0,1.0,away,home,0,0.6666666666666666,0.7142857142857143,home,0,True
France,Ligue-1,Lyon,Dijon,4,1,2020/2021,3 - 1,1 - 0,"[""39'"", ""45'"", ""45+1'"", ""66'""]","['Depay M.', 'Lautoa W.', 'Depay M.', 'Depay M.']","['(Penalty)', '(Own goal)', '-', '(Penalty)']","[""14'""]",['Scheidler A.'],['-'],"['(Tripping)', '(Unsportsmanlike conduct)', '(Holding)']","['(Roughing)', '(Unsportsmanlike conduct)', '(Unsportsmanlike conduct)']",,,"[""67'"", ""71'"", ""71'"", ""79'"", ""79'""]","['Reine-Adelaide J.', 'Cherki R.', 'Tete K.', 'Bard M.', 'Andersen J.']","['Toko Ekambi K.', 'Depay M.', 'Dubois L.', 'Cornet M.', 'Marcal']","[""55'"", ""55'"", ""71'"", ""72'"", ""80'""]","['Panzo J.', 'Sammaritano F.', 'Dobre A.', 'Chala A.', 'Philippe R.']","['Ngouyamsa Nounchil A. T.', 'Chouiar M.', 'Amalfitano R.', 'Marie J.', 'Scheidler A.']",1.79,1.12,64.0,36.0,12.0,2.0,0.0,4.0,1.0,8.0,12.0,7.0,0.0,0.0,3.0,3.0,536.0,308.0,local,3,5,local,igual,visitante,visitante,1.0,14.0,home,home,1,0.5,0.6666666666666666,home,0,False
France,Ligue-1,Nice,Lens,2,1,2020/2021,1 - 1,1 - 0,"[""23'"", ""75'""]","['Gouiri A.', 'Gouiri A.']","['(Kamara H.)', '(Lees-Melou P.)']","[""11'""]",['Kakuta G.'],['(Penalty)'],"['(Handling)', '(Holding)']","['(Roughing)', '(Tripping)', '(Holding)']",,,"[""33'"", ""68'"", ""90+2'"", ""90+2'"", ""90+2'""]","['Pelmard A.', 'Ndoye D.', 'Sylvestre E.', 'Burner P.', 'Guessand E.']","['Robson Bambu', 'Thuram K.', 'Claude-Maurice A.', 'Lotomba J.', 'Dolberg K.']","[""60'"", ""61'"", ""69'"", ""78'""]","['Banza S.', 'Jean C.', 'Mauricio T.', 'Sylla I.']","['Ganago I.', 'Sotoca F.', 'Kakuta G.', 'Boura I.']",1.54,1.03,55.0,45.0,2.0,4.0,0.0,1.0,3.0,0.0,17.0,18.0,0.0,0.0,2.0,3.0,,,local,1,3,local,visitante,local,local,23.0,11.0,away,home,0,0.75,0.0,away,1,False
France,Ligue-1,Lorient,Strasbourg,3,1,2020/2021,0 - 1,3 - 0,"[""51'"", ""60'"", ""87'""]","['Wissa Y.', 'Grbic A.', 'Hamel P.']","['(Boisgard Q.)', '(Penalty)', '-']","[""30'""]",['Chahiri M.'],['(Ajorque L.)'],"['(Roughing)', '(Tripping)', '(Roughing)']","['(Roughing)', '(Roughing)']",,,"[""12'"", ""71'"", ""84'"", ""84'""]","['Abergel L.', 'Wadja F.', 'Marveaux S.', 'Hamel P.']","['Diarra S.', 'Lemoine F.', 'Boisgard Q.', 'Grbic A.']","[""64'"", ""64'"", ""76'"", ""76'"", ""83'""]","['Djiku A.', 'Waris M.', 'Bellegarde J.', 'Zohi K.', 'Saadi I.']","['Lala K.', 'Prcic S.', 'Chahiri M.', 'Sissoko I.', 'Thomasson A.']",0.9299999999999999,1.005,50.0,50.0,7.0,1.0,1.0,2.0,0.0,4.0,17.0,10.0,0.0,0.0,3.0,2.0,,,local,2,4,empate,local,visitante,visitante,51.0,30.0,away,home,0,0.0,0.5714285714285714,home,0,True
France,Ligue-1,Nimes,Brest,4,0,2020/2021,2 - 0,2 - 0,"[""8'"", ""31'"", ""69'"", ""84'""]","['Denkey K.', 'Meling B.', 'Philippoteaux R.', 'Kone M.']","['(Meling B.)', '(Philippoteaux R.)', '(Denkey K.)', '(Ferhat Z.)']",,,,"['(Holding)', '(Holding)']","['(Tripping)', '(Holding)', '(Tripping)']",,['(Roughing)'],"[""56'"", ""56'"", ""79'"", ""82'""]","['Fomba L.', 'Kone M.', 'Miguel F.', 'Sarr S.']","['Deaux L.', 'Benrahou Y.', 'Meling B.', 'Cubas A.']","[""46'"", ""67'"", ""67'"", ""79'""]","['Charbonier G.', 'Battocchio C.', 'Heriberto Tavares', 'Mbock H.']","['Honorat F.', 'Cardona I.', 'Belkebla H.', 'Le Douaron J.']",1.43,0.97,47.0,53.0,5.0,3.0,0.0,3.0,3.0,1.0,14.0,17.0,0.0,1.0,2.0,3.0,,,local,4,4,visitante,visitante,visitante,local,8.0,,home,home,1,1.0,0.2,away,1,False
France,Ligue-1,Monaco,Reims,2,2,2020/2021,1 - 2,1 - 0,"[""45+2'"", ""55'""]","['Disasi A.', 'Badiashile B.']","['(Tchouameni A.)', '(Golovin A.)']","[""5'"", ""21'""]","['Dia B.', 'Toure E. B.']","['(Toure E. B.)', '-']",['(Holding)'],"['(Roughing)', '(Tripping)', '(Holding)']",,,"[""46'"", ""81'"", ""87'""]","['Diop S.', 'Geubbels W.', 'Aholou J.']","['Onyekuru H.', 'Martins G.', 'Golovin A.']","[""56'"", ""60'"", ""60'"", ""78'""]","['Berisha V.', 'Sierhuis K.', 'Zeneli A.', 'Cassama M.']","['Kutesa D.', 'Cafaro M.', 'Toure E. B.', 'Dia B.']",1.52,1.105,76.0,24.0,5.0,3.0,0.0,0.0,1.0,3.0,8.0,14.0,0.0,0.0,1.0,3.0,,,empate,0,4,local,visitante,visitante,visitante,2.0,5.0,home,draw,0,0.3333333333333333,0.6,away,1,False
France,Ligue-1,Lille,Rennes,1,1,2020/2021,1 - 0,0 - 1,"[""40'""]",['Bamba J.'],['(Xeka)'],"[""74'""]",['Da Silva D.'],['(Camavinga E.)'],,['(Tripping)'],['(Tripping)'],['(Roughing)'],"[""46'"", ""64'"", ""82'"", ""82'"", ""90'""]","['Bradaric D.', 'Yilmaz B.', 'Soumare B.', 'Luiz Araujo', 'Yazici Y.']","['Xeka', 'David J.', 'Ikone J.', 'Sanches R.', 'Andre B.']","[""42'"", ""64'"", ""64'"", ""64'""]","['Soppy B.', 'Tait F.', 'Camavinga E.', 'Del Castillo R.']","['Martin J.', 'Niang M.', 'Bourigeaud B.', 'Raphinha']",1.7,1.18,51.0,49.0,1.0,3.0,0.0,0.0,2.0,0.0,12.0,16.0,1.0,1.0,0.0,1.0,,,empate,0,2,local,visitante,local,local,40.0,74.0,home,draw,0,0.6666666666666666,0.0,away,1,False
France,Ligue-1,Dijon,Angers,0,1,2020/2021,0 - 1,0 - 0,,,,"[""22'""]",['Traore I.'],['-'],,,,,"[""45+1'"", ""68'"", ""77'"", ""77'""]","['Amalfitano R.', 'Sammaritano F.', 'Philippe R.', 'Dobre A.']","['Muzinga N.', 'Marie J.', 'Scheidler A.', 'Chouiar M.']","[""67'"", ""68'"", ""76'"", ""77'"", ""90+1'""]","['Ebosse E.', 'Ninga C.', 'Capelle P.', 'El Melali F.', 'Coulibaly L.']","['Doumbia S.', 'Kanga W.', 'Mangani T.', 'Pereira Lage M.', 'Fulgini A.']",1.43,0.675,54.0,46.0,1.0,4.0,2.0,1.0,3.0,1.0,15.0,8.0,0.0,0.0,0.0,0.0,,,visitante,1,1,local,igual,local,local,,22.0,away,away,1,0.75,1.0,home,1,False
France,Ligue-1,Bordeaux,Nantes,0,0,2020/2021,0 - 0,0 - 0,,,,,,,"['(Tripping)', '(Roughing)']","['(Roughing)', '(Tripping)', '(Roughing)']",['(Foul)'],,"[""46'"", ""64'"", ""75'"", ""75'""]","['Oudin R.', 'Briand J.', 'Kwateng E.', 'Kalu S.']","['Maja J.', 'de Preville N.', 'Poundje M.', 'Hwang Ui-Jo']","[""68'"", ""82'"", ""82'"", ""90'""]","['Ndilu B.', 'Appiah D.', 'Coco M.', 'Blas L.']","['Coulibaly K.', 'Traore C.', 'Moutoussamy S.', 'Bamba K.']",1.43,0.915,43.0,57.0,1.0,1.0,0.0,3.0,1.0,1.0,10.0,15.0,1.0,0.0,2.0,3.0,,,empate,0,0,visitante,visitante,igual,igual,,,ninguno,draw,0,1.0,1.0,away,1,False
France,Ligue-1,Lille,Lyon,1,0,2019/2020,1 - 0,0 - 0,"[""33'""]",['Remy L.'],['(Bamba J.)'],,,,['(Unsportsmanlike conduct)'],"['(Roughing)', '(Tripping)', '(Roughing)']",,,"[""79'"", ""83'"", ""90+3'""]","['Gaitan N.', 'Soumare B.', 'Mandava R.']","['Remy L.', 'Ikone J.', 'Bamba J.']","[""62'"", ""68'"", ""79'""]","['Terrier M.', 'Traore B.', 'Caqueret M.']","['Aouar H.', 'Denayer J.', 'Tousart L.']",1.7,1.24,43.0,57.0,3.0,2.0,0.0,2.0,2.0,2.0,20.0,13.0,0.0,0.0,1.0,3.0,365.0,490.0,local,1,1,visitante,visitante,visitante,igual,33.0,,home,home,1,1.0,0.6666666666666666,home,0,False
France,Ligue-1,Rennes,Montpellier,5,0,2019/2020,2 - 0,3 - 0,"[""9'"", ""28'"", ""68'"", ""73'"", ""87'""]","['Maouassa F.', 'Hunou A.', 'Tait F.', 'Del Castillo R.', 'Hunou A.']","['-', '(Tait F.)', '(Camavinga E.)', '(Penalty)', '(Penalty)']",,,,"['(Roughing)', '(Not on pitch)', '(Roughing)']","['(Foul)', '(Roughing)', '(Roughing)']",,,"[""70'"", ""76'"", ""82'""]","['Bourigeaud B.', 'Raphinha', 'Boey S.']","['Lea S. J.', 'Del Castillo R.', 'Maouassa F.']","[""46'"", ""63'"", ""84'""]","['Sambia J.', 'Ferri J.', 'Yun Il-Lok']","['Congre D.', 'Vargas T.', 'Savanier T.']",1.435,0.91,54.0,46.0,9.0,1.0,0.0,0.0,1.0,4.0,9.0,10.0,0.0,0.0,2.0,3.0,507.0,416.0,local,5,5,local,visitante,visitante,visitante,9.0,,home,home,1,1.0,0.4444444444444444,away,1,False
France,Ligue-1,St Etienne,Bordeaux,1,1,2019/2020,0 - 0,1 - 1,"[""68'""]",['Bouanga D.'],['(Boudebouz R.)'],"[""65'""]",['Maja J.'],['-'],"['(Tripping)', '(Roughing)', '(Foul)']","['(Tripping)', '(Holding)', '(Tripping)']",['(Tripping)'],,"[""54'"", ""62'"", ""83'""]","['Abi C.', 'Nordin A.', 'Diousse A.']","['Diony L.', 'Aholou J.', 'Boudebouz R.']","[""63'"", ""72'"", ""82'""]","['Pardo R.', 'Hwang Ui-Jo', 'Kamano F.']","['Ait Bennasser Y.', 'Kalu S.', 'Adli Y.']",1.49,1.12,52.0,48.0,4.0,2.0,1.0,2.0,1.0,3.0,14.0,16.0,1.0,0.0,4.0,3.0,452.0,421.0,empate,0,2,local,local,visitante,visitante,68.0,65.0,away,draw,0,0.5,0.75,away,1,False
France,Ligue-1,Angers,Nantes,2,0,2019/2020,0 - 0,2 - 0,"[""48'"", ""53'""]","['Bobichon A.', 'Thomas R.']","['(Thioub S.)', '(Bobichon A.)']",,,,,"['(Tripping)', '(Unsportsmanlike conduct)', '(Roughing)']",,,"[""60'"", ""74'"", ""83'""]","['Mangani T.', 'Alioui R.', 'El Melali F.']","['Ould Khaled Z.', 'Bahoken S.', 'Thioub S.']","[""59'"", ""74'"", ""83'""]","['Emond R.', 'Limbombe A.', 'Coulibaly K.']","['Abeid M.', 'Bamba K.', 'Blas L.']",0.9750000000000001,0.915,45.0,55.0,3.0,4.0,3.0,1.0,4.0,1.0,9.0,6.0,0.0,0.0,0.0,3.0,467.0,559.0,local,2,2,visitante,visitante,local,local,48.0,,home,home,1,1.0,0.3333333333333333,home,0,False
France,Ligue-1,Dijon,Toulouse,2,1,2019/2020,1 - 1,1 - 0,"[""40'"", ""53'""]","['Mendyl H.', 'Aguerd N.']","['(Sammaritano F.)', '-']","[""41'""]",['Boisgard Q.'],['(Koulouris E.)'],"['(Unsportsmanlike conduct)', '(Tripping)']","['(Unsportsmanlike conduct)', '(Elbowing)']",,,"[""70'"", ""77'"", ""86'""]","['Amalfitano R.', 'Cadiz J.', 'Balmont F.']","['Mavididi S.', 'Sammaritano F.', 'Balde M.']","[""65'"", ""77'"", ""84'""]","['Sanogo Y.', 'Adli A.', 'Leya Iseka A.']","['Gradel M.', 'Boisgard Q.', 'Said W.']",1.43,1.22,56.0,44.0,3.0,2.0,2.0,1.0,1.0,1.0,14.0,17.0,0.0,0.0,2.0,2.0,501.0,410.0,local,1,3,local,igual,visitante,igual,40.0,41.0,home,home,1,0.5,0.3333333333333333,away,1,False
France,Ligue-1,Metz,Nimes,2,1,2019/2020,1 - 0,1 - 1,"[""7'"", ""81'""]","['Nguette O.', 'Boye J.']","['(Centonze F.)', '(Maiga H.)']","[""49'""]",['Deaux L.'],['(Benrahou Y.)'],,,,,"[""75'"", ""83'"", ""85'""]","['Ambrose T.', 'Traore A.', 'Angban V.']","['Nguette O.', 'Boulaya F.', 'Maiga H.']","[""65'"", ""80'"", ""89'""]","['Philippoteaux R.', 'Valls T.', 'Denkey K.']","['Kone M.', 'Benrahou Y.', 'Paquiez G.']",0.885,1.12,57.0,43.0,5.0,7.0,2.0,1.0,6.0,3.0,9.0,11.0,0.0,0.0,0.0,0.0,435.0,333.0,local,1,3,local,igual,local,local,7.0,49.0,home,home,1,0.8571428571428571,0.6,away,1,False
France,Ligue-1,Nice,Monaco,2,1,2019/2020,0 - 1,2 - 0,"[""60'"", ""90+2'""]","['Dolberg K.', 'Dolberg K.']","['(Ounas A.)', '(Wague M.)']","[""32'""]",['Ben Yedder W.'],['(Bakayoko T.)'],['(Tripping)'],"['(Roughing)', '(Unsportsmanlike conduct)', '(Unsportsmanlike conduct)', '(Foul)', '(Not on pitch)']",,['(Tripping)'],"[""56'"", ""77'"", ""85'""]","['Herelle C.', 'Maolida M.', 'Ganago I.']","['Durmisi R.', 'Ounas A.', 'Lusamba A.']","[""72'""]",['Slimani I.'],['Fabregas C.'],1.54,1.68,51.0,49.0,5.0,4.0,1.0,0.0,3.0,3.0,11.0,15.0,0.0,1.0,1.0,4.0,518.0,502.0,local,1,3,local,visitante,visitante,igual,2.0,32.0,home,home,1,0.75,0.6,away,1,False
France,Ligue-1,Reims,Brest,1,0,2019/2020,1 - 0,0 - 0,"[""37'""]",['Toure E. B.'],['(Doumbia M.)'],,,,"['(Tripping)', '(Foul)']","['(Tripping)', '(Tripping)']",['(Tripping)'],,"[""72'"", ""80'"", ""89'""]","['Kutesa D.', 'Munetsi M.', 'Nkada T.']","['Dingome T.', 'Doumbia M.', 'Toure E. B.']","[""67'"", ""67'"", ""81'""]","['Cardona I.', 'Charbonier G.', 'Magnetti H.']","['Court Y.', 'Mendy A.', 'Diallo I.']",1.5499999999999998,0.97,49.0,51.0,3.0,4.0,1.0,0.0,4.0,2.0,7.0,13.0,1.0,0.0,3.0,2.0,467.0,494.0,local,1,1,visitante,local,local,local,37.0,,home,home,1,1.0,0.6666666666666666,away,1,True
France,Ligue-1,Marseille,Amiens,2,2,2019/2020,1 - 0,1 - 2,"[""45+1'"", ""57'""]","['Sanson M.', 'Payet D.']","['(Strootman K.)', '(Sanson M.)']","[""83'"", ""90+5'""]","['Guirassy S.', 'Ghoddos S.']","['(Penalty)', '(Calabresi A.)']","['(Tripping)', '(Delay of game)', '(Not on pitch)']","['(Tripping)', '(Tripping)']",['(Not on pitch)'],,"[""77'"", ""80'"", ""90+3'""]","['Sakai H.', 'Thauvin F.', 'Lopez M.']","['Sarr B.', 'Payet D.', 'Sanson M.']","[""62'"", ""71'"", ""80'""]","['Akolo C.', 'Blin A.', 'Ghoddos S.']","['Mbenza I.', 'Monconduit T.', 'Diabate F.']",1.91,1.12,56.0,44.0,6.0,3.0,0.0,4.0,1.0,4.0,13.0,17.0,0.0,0.0,2.0,2.0,511.0,407.0,empate,0,4,local,igual,visitante,visitante,1.0,5.0,home,draw,0,0.3333333333333333,0.6666666666666666,away,1,False
France,Ligue-1,Lyon,St Etienne,2,0,2019/2020,1 - 0,1 - 0,"[""27'"", ""90+5'""]","['Dembele M.', 'Dembele M.']","['(Terrier M.)', '(Penalty)']",,,,"['(Unsportsmanlike conduct)', '(Diving)', '(Unsportsmanlike conduct)', '(Tripping)']","['(Tripping)', '(Tripping)', '(Unsportsmanlike conduct)', '(Handling)']",,,"[""72'"", ""84'""]","['Toko Ekambi K.', 'Rafael']","['Terrier M.', 'Aouar H.']","[""70'"", ""79'""]","['Abi C.', 'Boudebouz R.']","['Trauco M.', 'Honorat F.']",1.79,0.7,66.0,34.0,9.0,4.0,4.0,0.0,4.0,7.0,15.0,14.0,0.0,0.0,4.0,4.0,555.0,281.0,local,2,2,local,igual,visitante,visitante,5.0,,home,home,1,1.0,0.7777777777777778,home,0,False
France,Ligue-1,Bordeaux,Nice,1,1,2019/2020,1 - 0,0 - 1,"[""21'""]",['de Preville N.'],['(Basic T.)'],"[""57'""]",['Ounas A.'],['(Wague M.)'],"['(Roughing)', '(Not on pitch)', '(Tripping)', '(Tripping)']","['(Holding)', '(Elbowing)', '(Tripping)']",,,"[""28'"", ""65'"", ""73'""]","['Jovanovic V.', 'Oudin R.', 'Maja J.']","['Pablo', 'Pardo R.', 'Kalu S.']","[""69'"", ""83'"", ""86'""]","['Lusamba A.', 'Ganago I.', 'Nsoki S.']","['Thuram K.', 'Dolberg K.', 'Durmisi R.']",1.43,1.27,41.0,59.0,4.0,4.0,2.0,0.0,3.0,3.0,18.0,12.0,0.0,0.0,3.0,3.0,393.0,581.0,empate,0,2,visitante,igual,igual,igual,21.0,57.0,home,draw,0,0.75,0.75,home,1,False
France,Ligue-1,Nantes,Lille,0,1,2019/2020,0 - 0,0 - 1,,,,"[""58'""]",['Andre B.'],['(Sanches R.)'],"['(Roughing)', '(Tripping)', '(Tripping)', '(Roughing)']","['(Unsportsmanlike conduct)', '(Tripping)', '(Tripping)']",,,"[""57'"", ""67'"", ""80'""]","['Coulibaly K.', 'Toure A.', 'Benavente C.']","['Limbombe A.', 'Blas L.', 'Abeid M.']","[""73'"", ""80'"", ""87'""]","['Luiz Araujo', 'Gaitan N.', 'Xeka']","['Ikone J.', 'Bamba J.', 'Remy L.']",1.1949999999999998,1.295,51.0,49.0,3.0,5.0,2.0,3.0,4.0,3.0,13.0,13.0,0.0,0.0,4.0,3.0,391.0,369.0,visitante,1,1,local,local,local,local,,58.0,away,away,1,0.8,1.0,empate,0,False
France,Ligue-1,Amiens,Metz,0,1,2019/2020,0 - 1,0 - 0,,,,"[""26'""]",['Boulaya F.'],['(Pajot V.)'],"['(Tripping)', '(Holding)']",['(Tripping)'],,,"[""46'"", ""63'"", ""75'""]","['Ghoddos S.', 'Zungu B.', 'Mbenza I.']","['Otero J.', 'Blin A.', 'Diabate F.']","[""76'"", ""85'""]","['Nguette O.', 'Angban V.']","['Ambrose T.', 'Boulaya F.']",1.43,0.8500000000000001,59.0,41.0,5.0,6.0,1.0,0.0,5.0,5.0,17.0,10.0,0.0,0.0,2.0,1.0,514.0,360.0,visitante,1,1,local,local,local,igual,,26.0,away,away,1,0.8333333333333334,1.0,home,1,False
France,Ligue-1,Brest,Angers,0,1,2019/2020,0 - 1,0 - 0,,,,"[""43'""]",['Bahoken S.'],['(Doumbia S.)'],"['(Roughing)', '(Unsportsmanlike conduct)', '(Unsportsmanlike conduct)']",['(Delay of game)'],,,"[""66'"", ""73'"", ""80'""]","['Mendy A.', 'Autret M.', 'Court Y.']","['Lasne P.', 'Battocchio C.', 'Grandsir S.']","[""69'"", ""75'"", ""89'""]","['Pereira Lage M.', 'Alioui R.', 'Pavlovic M.']","['Bobichon A.', 'Bahoken S.', 'Thioub S.']",1.2650000000000001,0.675,65.0,35.0,4.0,2.0,1.0,1.0,1.0,4.0,12.0,9.0,0.0,0.0,3.0,1.0,602.0,340.0,visitante,1,1,local,local,visitante,visitante,,43.0,away,away,1,0.5,1.0,home,1,False
